timestamp_s,relative_exertion,mix,ep_target_weight,sustained_energy
116.883,0.2359,0.7243,0.7820,0.5794
116.933,0.2416,0.7336,0.9276,0.6341
116.983,0.3029,0.7394,0.9288,0.6347
117.036,0.2417,0.7482,0.8787,0.6130
117.086,0.2169,0.7514,0.8547,0.6039
117.136,0.2493,0.7544,0.8524,0.6031
117.187,0.2346,0.7583,0.8030,0.5861
117.237,0.1901,0.7549,0.6432,0.5387
117.288,0.1633,0.7540,0.7247,0.5619
117.338,0.2174,0.7484,0.5764,0.5204
117.388,0.2241,0.7466,0.6883,0.5513
117.438,0.2227,0.7486,0.8123,0.5892
117.488,0.2646,0.7514,0.7837,0.5799
117.538,0.3217,0.7532,0.8112,0.5888
117.588,0.2763,0.7560,0.8449,0.6004
117.641,0.2192,0.7602,0.7999,0.5851
117.692,0.2340,0.7567,0.6435,0.5387
117.742,0.2248,0.7524,0.6160,0.5312
117.793,0.1539,0.7466,0.5887,0.5238
117.843,0.1442,0.7431,0.6312,0.5353
117.893,0.2536,0.7446,0.7934,0.5830
117.943,0.2559,0.7474,0.7707,0.5758
117.993,0.2345,0.7470,0.7343,0.5647
118.042,0.2097,0.7432,0.6182,0.5318
118.093,0.2048,0.7345,0.6171,0.5315
118.144,0.1660,0.7313,0.6284,0.5346
118.195,0.1093,0.7240,0.5940,0.5252
118.245,0.1352,0.7182,0.5324,0.5087
118.295,0.1536,0.7083,0.3870,0.4696
118.345,0.1506,0.7047,0.7260,0.5623
118.395,0.1536,0.7059,0.7435,0.5675
118.445,0.1821,0.7062,0.7191,0.5602
118.496,0.2328,0.7098,0.7860,0.5806
118.546,0.2261,0.7132,0.8214,0.5923
118.599,0.2681,0.7169,0.7497,0.5694
118.650,0.2899,0.7121,0.5573,0.5153
118.700,0.2723,0.7106,0.6620,0.5439
118.750,0.2407,0.7089,0.6661,0.5451
118.801,0.2763,0.7112,0.7872,0.5810
118.852,0.3554,0.7200,0.8522,0.6030
118.903,0.3261,0.7229,0.8178,0.5910
118.953,0.3054,0.7258,0.8193,0.5915
119.003,0.3511,0.7298,0.7843,0.5801
119.053,0.2746,0.7305,0.7513,0.5699
119.103,0.2173,0.7280,0.6497,0.5405
119.153,0.1931,0.7188,0.6395,0.5376
119.203,0.2335,0.7163,0.6335,0.5360
119.253,0.2463,0.7098,0.5003,0.5001
119.303,0.2167,0.7111,0.7670,0.5747
119.353,0.2261,0.7125,0.7555,0.5711
119.404,0.2176,0.7139,0.7268,0.5625
119.454,0.1816,0.7141,0.7206,0.5607
119.504,0.1703,0.7144,0.7244,0.5618
119.554,0.1987,0.7093,0.5829,0.5222
119.605,0.1927,0.7040,0.5336,0.5090
119.659,0.1701,0.7017,0.6627,0.5441
119.709,0.2382,0.7001,0.6478,0.5399
119.759,0.3468,0.7033,0.8086,0.5880
119.808,0.2963,0.7093,0.7914,0.5823
119.859,0.2756,0.7107,0.7550,0.5710
119.909,0.2824,0.7098,0.6817,0.5495
119.959,0.2695,0.7041,0.6280,0.5345
120.008,0.2201,0.7017,0.6261,0.5340
120.059,0.1962,0.6994,0.6235,0.5332
120.109,0.2510,0.6914,0.5327,0.5087
120.159,0.2473,0.6837,0.4349,0.4826
120.209,0.2311,0.6799,0.5565,0.5151
120.259,0.2217,0.6823,0.7294,0.5633
120.309,0.2374,0.6827,0.6969,0.5538
120.364,0.2261,0.6829,0.6875,0.5511
120.410,0.1859,0.6794,0.6190,0.5320
120.460,0.1821,0.6779,0.6280,0.5345
120.514,0.2414,0.6740,0.5480,0.5128
120.560,0.2254,0.6625,0.5180,0.5048
120.610,0.2159,0.6583,0.5234,0.5062
120.663,0.3341,0.6567,0.7221,0.5611
120.714,0.3608,0.6598,0.7604,0.5726
120.765,0.3359,0.6622,0.7412,0.5668
120.815,0.2969,0.6668,0.7394,0.5663
120.866,0.3241,0.6686,0.7261,0.5623
120.917,0.2261,0.6685,0.6260,0.5339
120.967,0.2029,0.6616,0.4391,0.4837
121.017,0.1888,0.6547,0.4319,0.4818
121.068,0.2804,0.6449,0.4645,0.4905
121.118,0.2531,0.6376,0.4010,0.4734
121.168,0.2392,0.6376,0.6380,0.5372
121.218,0.2809,0.6411,0.6855,0.5505
121.268,0.2650,0.6418,0.6656,0.5449
121.318,0.2115,0.6425,0.6649,0.5447
121.368,0.1826,0.6481,0.7495,0.5693
121.419,0.2188,0.6499,0.7073,0.5568
121.473,0.2197,0.6431,0.5418,0.5112
121.523,0.2047,0.6427,0.6314,0.5354
121.573,0.1924,0.6422,0.6244,0.5335
121.623,0.2549,0.6484,0.8189,0.5914
121.673,0.2285,0.6537,0.8238,0.5931
121.723,0.2086,0.6578,0.7931,0.5829
121.773,0.2148,0.6630,0.7136,0.5586
121.824,0.2241,0.6635,0.6801,0.5490
121.875,0.1663,0.6654,0.6975,0.5540
121.925,0.1591,0.6653,0.6626,0.5441
121.975,0.1741,0.6648,0.6476,0.5399
122.027,0.1940,0.6571,0.4637,0.4903
122.077,0.1818,0.6557,0.6085,0.5291
122.128,0.2068,0.6613,0.7601,0.5726
122.178,0.2774,0.6633,0.7271,0.5626
122.228,0.2454,0.6635,0.6692,0.5459
122.278,0.2167,0.6597,0.5923,0.5248
122.328,0.2416,0.6585,0.6211,0.5326
122.378,0.2671,0.6494,0.4122,0.4765
122.428,0.2485,0.6437,0.4564,0.4884
122.478,0.2366,0.6395,0.5039,0.5010
122.528,0.2698,0.6348,0.6382,0.5373
122.578,0.2438,0.6379,0.7360,0.5653
122.630,0.1906,0.6411,0.7444,0.5678
122.678,0.1328,0.6459,0.7356,0.5651
122.728,0.2098,0.6497,0.7722,0.5763
122.778,0.2275,0.6570,0.7669,0.5746
122.828,0.2175,0.6589,0.7192,0.5603
122.881,0.2980,0.6547,0.6211,0.5326
122.931,0.3123,0.6544,0.6469,0.5397
122.982,0.2932,0.6491,0.4780,0.4941
123.032,0.2609,0.6490,0.7270,0.5626
123.083,0.2748,0.6517,0.7415,0.5669
123.134,0.2339,0.6554,0.7141,0.5588
123.185,0.2051,0.6540,0.6090,0.5293
123.235,0.1906,0.6505,0.5379,0.5101
123.286,0.2793,0.6442,0.5336,0.5090
123.336,0.2659,0.6357,0.3633,0.4631
123.386,0.2110,0.6255,0.5221,0.5059
123.436,0.1963,0.6198,0.4362,0.4829
123.486,0.1525,0.6175,0.5442,0.5118
123.536,0.0918,0.6251,0.7577,0.5718
123.586,0.0735,0.6285,0.7373,0.5656
123.637,0.1541,0.6341,0.7087,0.5572
123.687,0.1937,0.6336,0.6195,0.5322
123.738,0.2111,0.6341,0.6480,0.5400
123.788,0.2373,0.6355,0.6471,0.5397
123.838,0.2605,0.6354,0.6316,0.5355
123.888,0.2213,0.6284,0.4416,0.4844
123.938,0.2029,0.6262,0.5561,0.5150
123.988,0.1881,0.6286,0.7063,0.5565
124.038,0.2787,0.6339,0.7057,0.5564
124.088,0.2737,0.6365,0.7207,0.5607
124.139,0.2490,0.6389,0.6532,0.5415
124.189,0.3235,0.6388,0.6365,0.5368
124.239,0.3446,0.6374,0.5917,0.5246
124.289,0.2675,0.6270,0.4919,0.4978
124.339,0.2424,0.6244,0.5429,0.5115
124.389,0.2484,0.6220,0.5428,0.5114
124.439,0.2111,0.6258,0.7323,0.5641
124.489,0.1860,0.6292,0.7396,0.5663
124.541,0.1893,0.6331,0.6995,0.5546
124.591,0.2294,0.6354,0.7094,0.5574
124.642,0.2162,0.6379,0.7179,0.5599
124.692,0.2003,0.6381,0.5944,0.5253
124.743,0.1973,0.6303,0.3785,0.4673
124.791,0.2122,0.6215,0.5274,0.5073
124.842,0.1860,0.6142,0.3791,0.4675
124.892,0.1638,0.6099,0.4699,0.4920
124.942,0.1919,0.5971,0.3183,0.4505
124.992,0.1880,0.5847,0.1842,0.4096
125.044,0.1761,0.5593,0.1525,0.3986
125.095,0.1732,0.5461,0.1166,0.3851
125.146,0.2749,0.5337,0.1357,0.3925
125.196,0.2557,0.5061,0.0295,0.3411
125.246,0.2425,0.4931,0.0754,0.3673
125.296,0.2298,0.4808,0.0827,0.3707
125.346,0.1835,0.4569,0.1266,0.3890
125.396,0.1567,0.4484,0.1758,0.4068
125.448,0.1358,0.4249,0.0227,0.3359
125.497,0.1788,0.4124,0.0090,0.3224
125.548,0.1843,0.4000,0.0000,0.2950
125.598,0.1579,0.3775,0.0339,0.3442
125.648,0.1450,0.3671,0.0307,0.3419
125.702,0.1754,0.3566,0.0190,0.3327
125.749,0.1647,0.3363,0.0077,0.3207
125.799,0.1559,0.3263,0.0006,0.3056
125.849,0.1888,0.3100,0.0271,0.3393
125.899,0.1986,0.3008,0.0021,0.3106
125.949,0.1843,0.2918,0.0000,0.2880
125.999,0.1701,0.2745,0.0000,0.3011
126.049,0.2034,0.2664,0.0044,0.3155
126.099,0.2684,0.2586,0.0067,0.3192
126.150,0.2455,0.2434,0.0000,0.2672
126.200,0.2353,0.2361,0.0000,0.2919
126.250,0.2842,0.2221,0.0000,0.2991
126.300,0.2348,0.2172,0.0597,0.3594
126.350,0.1962,0.2113,0.0191,0.3329
126.400,0.1978,0.1988,0.0000,0.2930
126.451,0.2451,0.1928,0.0003,0.3039
126.501,0.2498,0.1871,0.0029,0.3125
126.551,0.2183,0.1775,0.0247,0.3375
126.602,0.2311,0.1726,0.0127,0.3266
126.653,0.2273,0.1650,0.0566,0.3578
126.704,0.2137,0.1610,0.0304,0.3417
126.754,0.1963,0.1567,0.0189,0.3327
126.804,0.2905,0.1527,0.0411,0.3488
126.854,0.2358,0.1482,0.0001,0.3023
126.906,0.1710,0.1395,0.0028,0.3124
126.956,0.1858,0.1354,0.0046,0.3158
127.006,0.2448,0.1318,0.0139,0.3279
127.056,0.2175,0.1242,0.0000,0.2920
127.106,0.1940,0.1205,0.0020,0.3104
127.156,0.1882,0.1171,0.0044,0.3156
127.206,0.2495,0.1119,0.0581,0.3586
127.256,0.2254,0.1110,0.0813,0.3701
127.306,0.2199,0.1083,0.0226,0.3358
127.357,0.2744,0.1019,0.0001,0.3020
127.406,0.2629,0.0989,0.0002,0.3029
127.459,0.2170,0.0941,0.0341,0.3443
127.510,0.2272,0.0919,0.0227,0.3359
127.560,0.2591,0.0895,0.0103,0.3239
127.611,0.2140,0.0844,0.0000,0.2987
127.661,0.1918,0.0819,0.0000,0.2643
127.716,0.3231,0.0771,0.0000,0.2673
127.765,0.3531,0.0747,0.0000,0.2330
127.816,0.2948,0.0725,0.0000,0.2292
127.867,0.2714,0.0682,0.0000,0.1948
127.917,0.3248,0.0662,0.0000,0.1677
127.967,0.2986,0.0642,0.0000,0.1561
128.017,0.1890,0.0604,0.0000,0.1271
128.067,0.1626,0.0586,0.0000,0.1861
128.117,0.2912,0.0568,0.0000,0.1884
128.167,0.2433,0.0535,0.0000,0.1741
128.217,0.2110,0.0519,0.0000,0.1659
128.267,0.2486,0.0488,0.0000,0.1689
128.317,0.2848,0.0473,0.0000,0.1852
128.367,0.2697,0.0459,0.0000,0.1781
128.417,0.2302,0.0432,0.0000,0.1600
128.467,0.2340,0.0419,0.0000,0.1395
128.523,0.2328,0.0406,0.0000,0.1389
128.568,0.1708,0.0382,0.0000,0.1495
128.618,0.1482,0.0371,0.0000,0.1825
128.672,0.2647,0.0375,0.0854,0.3720
128.722,0.2278,0.0405,0.1374,0.3931
128.772,0.1935,0.0448,0.1834,0.4094
128.822,0.2114,0.0535,0.1994,0.4147
128.872,0.2629,0.0589,0.2332,0.4254
128.922,0.2261,0.0652,0.2686,0.4361
128.972,0.1829,0.0700,0.1621,0.4021
129.022,0.2093,0.0780,0.3344,0.4551
129.072,0.2190,0.0828,0.2382,0.4269
129.122,0.1778,0.1101,0.6448,0.5391
129.172,0.1573,0.1275,0.6887,0.5514
129.222,0.2051,0.1440,0.6793,0.5488
129.272,0.2094,0.1756,0.6700,0.5462
129.322,0.1915,0.1888,0.6158,0.5311
129.372,0.2171,0.2159,0.6417,0.5383
129.422,0.2464,0.2286,0.6405,0.5379
129.472,0.2285,0.2410,0.6402,0.5378
129.522,0.1970,0.2590,0.4957,0.4988
129.573,0.2102,0.2687,0.5814,0.5218
129.624,0.2731,0.2992,0.7969,0.5841
129.674,0.2633,0.3133,0.7686,0.5752
129.724,0.2601,0.3262,0.7458,0.5682
129.774,0.2790,0.3442,0.5982,0.5263
129.824,0.2495,0.3523,0.6138,0.5306
129.874,0.2058,0.3593,0.5855,0.5229
129.924,0.1660,0.3637,0.4852,0.4961
129.974,0.2025,0.3693,0.5519,0.5139
130.024,0.2116,0.3752,0.5662,0.5177
130.074,0.1800,0.3991,0.8296,0.5951
130.124,0.1729,0.4117,0.8190,0.5914
130.174,0.2251,0.4229,0.7878,0.5812
130.224,0.2221,0.4444,0.7752,0.5772
130.274,0.2051,0.4538,0.7598,0.5724
130.327,0.2293,0.4603,0.6715,0.5466
130.374,0.2601,0.4612,0.4714,0.4924
130.424,0.2235,0.4650,0.5857,0.5229
130.476,0.2595,0.4682,0.5188,0.5050
130.526,0.3656,0.4767,0.7529,0.5704
130.576,0.2847,0.4860,0.7864,0.5808
130.627,0.2569,0.5033,0.7752,0.5772
130.677,0.2505,0.5103,0.7343,0.5647
130.729,0.2732,0.5209,0.6905,0.5520
130.779,0.2424,0.5249,0.6541,0.5417
130.829,0.2149,0.5236,0.4831,0.4955
130.879,0.2707,0.5264,0.6372,0.5370
130.930,0.2663,0.5287,0.6052,0.5283
130.980,0.2443,0.5310,0.6044,0.5280
131.030,0.2154,0.5472,0.8186,0.5913
131.080,0.2272,0.5550,0.8092,0.5882
131.131,0.2084,0.5707,0.8334,0.5964
131.181,0.2034,0.5770,0.7794,0.5785
131.231,0.2020,0.5837,0.8004,0.5853
131.281,0.2803,0.5958,0.7725,0.5764
131.332,0.2685,0.6004,0.7492,0.5692
131.387,0.2493,0.6038,0.7125,0.5583
131.432,0.2660,0.6043,0.6420,0.5383
131.483,0.2997,0.6105,0.8129,0.5894
131.535,0.2469,0.6232,0.8115,0.5889
131.585,0.2260,0.6280,0.7811,0.5791
131.636,0.2460,0.6321,0.7660,0.5743
131.686,0.2095,0.6377,0.7268,0.5625
131.737,0.1790,0.6386,0.6699,0.5461
131.789,0.1718,0.6301,0.5280,0.5075
131.839,0.2737,0.6291,0.5974,0.5261
131.890,0.2578,0.6278,0.5843,0.5226
131.939,0.2281,0.6362,0.8135,0.5896
131.991,0.2541,0.6412,0.8045,0.5866
132.045,0.2374,0.6488,0.7713,0.5760
132.095,0.2146,0.6521,0.7585,0.5721
132.146,0.1939,0.6550,0.7481,0.5689
132.196,0.2495,0.6542,0.5748,0.5200
132.246,0.2234,0.6454,0.3602,0.4623
132.296,0.1988,0.6408,0.4938,0.4983
132.346,0.2016,0.6254,0.2801,0.4395
132.396,0.2207,0.6225,0.5274,0.5073
132.450,0.1382,0.6242,0.6526,0.5413
132.500,0.1128,0.6251,0.6556,0.5421
132.550,0.1686,0.6268,0.6831,0.5499
132.601,0.2267,0.6349,0.7849,0.5803
132.651,0.2205,0.6387,0.7603,0.5726
132.705,0.2539,0.6379,0.5782,0.5209
132.756,0.3199,0.6390,0.6724,0.5468
132.807,0.2999,0.6393,0.6491,0.5403
132.857,0.2604,0.6359,0.6913,0.5522
132.907,0.2728,0.6402,0.7786,0.5783
132.959,0.3426,0.6438,0.7617,0.5730
133.009,0.2712,0.6498,0.7429,0.5673
133.060,0.2490,0.6500,0.6543,0.5418
133.110,0.3092,0.6534,0.7052,0.5562
133.160,0.2931,0.6550,0.7066,0.5566
133.211,0.2731,0.6558,0.6819,0.5495
133.261,0.2375,0.6523,0.5579,0.5155
133.311,0.2515,0.6480,0.5112,0.5030
133.362,0.2361,0.6505,0.7294,0.5633
133.412,0.1112,0.6585,0.7778,0.5781
133.462,0.0905,0.6625,0.7922,0.5826
133.514,0.2004,0.6673,0.8227,0.5927
133.562,0.2269,0.6792,0.8788,0.6131
133.613,0.2214,0.6838,0.8328,0.5962
133.663,0.2448,0.6845,0.7233,0.5615
133.713,0.2256,0.6859,0.7309,0.5637
133.763,0.1565,0.6860,0.6914,0.5522
133.813,0.1357,0.6958,0.8831,0.6148
133.865,0.2054,0.7009,0.8662,0.6082
133.915,0.2441,0.7049,0.8341,0.5966
133.965,0.2352,0.7123,0.8191,0.5915
134.017,0.2328,0.7143,0.7807,0.5790
134.067,0.3010,0.7099,0.5724,0.5194
134.118,0.2613,0.7023,0.4575,0.4887
134.168,0.2359,0.6990,0.5916,0.5245
134.218,0.2204,0.6890,0.4610,0.4896
134.268,0.2000,0.6898,0.7145,0.5589
134.319,0.1607,0.6935,0.8140,0.5898
134.369,0.1229,0.6999,0.7942,0.5833
134.420,0.2142,0.7040,0.8350,0.5969
134.471,0.3086,0.7137,0.8690,0.6093
134.521,0.2914,0.7176,0.8440,0.6001
134.571,0.2814,0.7183,0.7402,0.5665
134.621,0.2888,0.7139,0.7010,0.5550
134.672,0.2114,0.7129,0.6811,0.5493
134.723,0.1285,0.7117,0.6727,0.5469
134.773,0.2009,0.7195,0.8513,0.6027
134.823,0.2607,0.7228,0.8293,0.5950
134.873,0.2708,0.7247,0.7866,0.5808
134.924,0.2570,0.7196,0.5850,0.5228
134.974,0.3335,0.7163,0.6098,0.5295
135.027,0.2865,0.7121,0.6439,0.5389
135.077,0.2545,0.7093,0.6171,0.5315
135.127,0.2284,0.7050,0.5668,0.5179
135.177,0.1925,0.6943,0.5907,0.5243
135.227,0.1451,0.6955,0.7354,0.5651
135.277,0.1285,0.6975,0.7602,0.5726
135.327,0.1493,0.6998,0.7478,0.5688
135.377,0.2108,0.7019,0.7710,0.5759
135.427,0.2125,0.7051,0.8078,0.5877
135.477,0.1961,0.7086,0.7355,0.5651
135.528,0.2244,0.7044,0.5677,0.5181
135.582,0.2031,0.7016,0.6692,0.5459
135.632,0.1631,0.6994,0.6271,0.5342
135.682,0.1516,0.7019,0.7844,0.5801
135.733,0.2672,0.7098,0.8296,0.5951
135.783,0.3018,0.7129,0.8137,0.5897
135.833,0.2756,0.7157,0.8050,0.5868
135.883,0.3145,0.7197,0.7739,0.5768
135.934,0.3222,0.7197,0.7184,0.5600
135.988,0.2396,0.7108,0.5432,0.5115
136.038,0.2107,0.7090,0.6516,0.5410
136.088,0.2301,0.7068,0.6354,0.5365
136.138,0.2595,0.7049,0.7747,0.5771
136.189,0.2422,0.7087,0.8318,0.5958
136.239,0.2336,0.7117,0.8093,0.5882
136.289,0.3020,0.7137,0.7140,0.5588
136.340,0.2872,0.7121,0.6599,0.5433
136.389,0.2386,0.7082,0.6471,0.5397
136.440,0.2471,0.7039,0.5648,0.5173
136.490,0.2720,0.7002,0.5825,0.5221
136.540,0.2031,0.6985,0.6436,0.5388
136.591,0.1805,0.6978,0.6755,0.5477
136.642,0.2770,0.7060,0.8514,0.6027
136.692,0.2850,0.7095,0.8238,0.5931
136.742,0.2705,0.7123,0.8020,0.5858
136.792,0.2790,0.7091,0.6038,0.5278
136.842,0.3068,0.7064,0.6161,0.5312
136.892,0.2631,0.7048,0.6558,0.5422
136.942,0.1641,0.7015,0.6424,0.5384
136.993,0.1503,0.6986,0.6057,0.5284
137.043,0.2148,0.6911,0.6082,0.5291
137.093,0.2118,0.6935,0.7708,0.5758
137.143,0.2095,0.6968,0.8039,0.5864
137.193,0.2528,0.7011,0.7625,0.5733
137.244,0.2597,0.7014,0.7129,0.5584
137.296,0.2169,0.6958,0.5939,0.5252
137.346,0.2077,0.6927,0.5930,0.5249
137.396,0.2370,0.6859,0.4653,0.4907
137.446,0.2237,0.6793,0.6244,0.5335
137.496,0.2038,0.6778,0.6275,0.5343
137.547,0.1858,0.6769,0.6490,0.5403
137.597,0.2834,0.6848,0.8115,0.5889
137.647,0.2655,0.6876,0.7797,0.5786
137.701,0.2108,0.6925,0.7686,0.5752
137.752,0.2405,0.6947,0.7651,0.5741
137.803,0.2826,0.6956,0.7254,0.5621
137.853,0.2095,0.6849,0.4104,0.4760
137.903,0.1929,0.6811,0.5595,0.5159
137.953,0.2637,0.6704,0.3890,0.4702
138.003,0.2634,0.6672,0.5643,0.5172
138.053,0.2535,0.6696,0.7477,0.5688
138.103,0.2556,0.6743,0.7358,0.5652
138.153,0.2643,0.6769,0.7603,0.5726
138.204,0.2275,0.6767,0.6428,0.5386
138.254,0.2193,0.6747,0.6091,0.5293
138.304,0.2255,0.6719,0.5806,0.5216
138.355,0.2161,0.6572,0.4551,0.4880
138.405,0.1808,0.6546,0.5738,0.5197
138.457,0.1421,0.6424,0.5088,0.5023
138.507,0.2579,0.6446,0.7163,0.5594
138.557,0.3203,0.6477,0.7482,0.5689
138.608,0.2878,0.6532,0.7447,0.5678
138.658,0.2763,0.6564,0.7608,0.5728
138.709,0.3095,0.6580,0.6840,0.5501
138.759,0.2596,0.6591,0.6931,0.5527
138.810,0.2068,0.6596,0.6771,0.5482
138.860,0.1983,0.6570,0.5973,0.5261
138.910,0.2154,0.6519,0.4882,0.4969
138.963,0.2007,0.6489,0.5507,0.5135
139.010,0.1765,0.6562,0.7897,0.5818
139.060,0.1910,0.6594,0.7621,0.5732
139.110,0.2353,0.6662,0.7808,0.5790
139.161,0.2357,0.6700,0.7916,0.5824
139.212,0.2344,0.6731,0.7764,0.5776
139.263,0.2723,0.6690,0.4983,0.4996
139.313,0.2600,0.6671,0.6047,0.5281
139.363,0.2437,0.6655,0.6359,0.5367
139.414,0.2848,0.6676,0.7344,0.5648
139.465,0.3391,0.6711,0.7834,0.5798
139.515,0.3016,0.6752,0.7190,0.5602
139.564,0.2817,0.6768,0.7306,0.5636
139.615,0.3072,0.6795,0.7201,0.5605
139.665,0.2735,0.6797,0.6861,0.5507
139.715,0.2149,0.6768,0.5839,0.5225
139.765,0.1875,0.6633,0.5131,0.5035
139.815,0.2507,0.6604,0.5663,0.5177
139.866,0.2475,0.6466,0.5033,0.5009
139.917,0.2345,0.6472,0.6636,0.5443
139.967,0.2273,0.6483,0.6857,0.5506
140.017,0.2506,0.6495,0.6877,0.5512
140.068,0.2319,0.6515,0.7153,0.5591
140.119,0.2090,0.6573,0.7486,0.5690
140.170,0.2473,0.6581,0.6841,0.5501
140.220,0.3213,0.6512,0.4283,0.4808
140.270,0.2506,0.6473,0.6389,0.5375
140.319,0.2395,0.6435,0.5194,0.5052
140.373,0.4258,0.6438,0.6532,0.5414
140.420,0.3271,0.6531,0.8048,0.5867
140.470,0.3029,0.6567,0.7727,0.5764
140.520,0.2876,0.6633,0.7571,0.5716
140.570,0.2948,0.6639,0.6826,0.5497
140.620,0.2593,0.6657,0.7238,0.5616
140.670,0.1178,0.6690,0.7096,0.5575
140.720,0.1210,0.6685,0.6542,0.5417
140.770,0.1624,0.6669,0.6159,0.5312
140.820,0.1796,0.6571,0.5820,0.5219
140.870,0.1788,0.6600,0.7530,0.5704
140.924,0.2307,0.6654,0.7376,0.5657
140.974,0.2188,0.6687,0.7751,0.5772
141.024,0.1958,0.6730,0.8131,0.5895
141.075,0.2179,0.6815,0.8057,0.5870
141.125,0.2622,0.6808,0.6564,0.5423
141.174,0.2612,0.6783,0.5980,0.5263
141.224,0.2235,0.6785,0.6739,0.5472
141.275,0.2954,0.6791,0.7002,0.5548
141.326,0.3060,0.6839,0.8390,0.5983
141.376,0.2688,0.6921,0.8054,0.5869
141.426,0.2570,0.6950,0.7901,0.5819
141.480,0.2774,0.6977,0.7851,0.5804
141.526,0.2661,0.7024,0.7619,0.5731
141.577,0.1882,0.7019,0.6858,0.5506
141.627,0.1841,0.6910,0.5497,0.5133
141.678,0.2392,0.6887,0.6134,0.5305
141.731,0.2559,0.6830,0.4986,0.4996
141.779,0.2468,0.6809,0.7506,0.5696
141.829,0.2452,0.6839,0.7800,0.5787
141.879,0.2288,0.6895,0.7895,0.5818
141.929,0.1864,0.6934,0.8198,0.5917
141.979,0.1583,0.6984,0.8593,0.6057
142.029,0.1816,0.7066,0.8193,0.5915
142.079,0.2076,0.7064,0.6996,0.5546
142.129,0.2132,0.7049,0.7419,0.5670
142.179,0.2135,0.7059,0.7368,0.5655
142.230,0.2311,0.7061,0.7135,0.5586
142.281,0.1646,0.7164,0.8908,0.6178
142.332,0.1128,0.7209,0.8676,0.6088
142.382,0.1561,0.7243,0.7316,0.5639
142.432,0.2289,0.7215,0.6337,0.5361
142.482,0.2531,0.7192,0.6430,0.5386
142.532,0.2595,0.7152,0.6368,0.5369
142.582,0.2672,0.7116,0.5943,0.5253
142.635,0.2677,0.7076,0.5790,0.5212
142.681,0.2225,0.6958,0.5736,0.5197
142.732,0.2124,0.6971,0.7381,0.5659
142.782,0.3075,0.7001,0.7294,0.5633
142.832,0.2750,0.7011,0.7343,0.5647
142.883,0.2502,0.7035,0.7781,0.5781
142.933,0.2282,0.7106,0.8299,0.5951
142.984,0.3288,0.7131,0.7947,0.5834
143.035,0.2995,0.7106,0.6961,0.5536
143.085,0.2837,0.7110,0.7243,0.5618
143.135,0.2856,0.7104,0.6908,0.5521
143.186,0.2471,0.7161,0.8580,0.6051
143.237,0.2033,0.7204,0.8592,0.6056
143.289,0.1562,0.7272,0.8407,0.5989
143.339,0.2725,0.7298,0.8161,0.5904
143.389,0.3201,0.7312,0.7766,0.5777
143.439,0.2784,0.7269,0.5970,0.5260
143.489,0.2682,0.7166,0.3833,0.4686
143.542,0.3012,0.7098,0.4888,0.4970
143.590,0.2745,0.6960,0.3998,0.4731
143.640,0.2494,0.6902,0.5039,0.5010
143.692,0.2391,0.6731,0.3042,0.4465
143.742,0.2271,0.6572,0.1415,0.3946
143.793,0.1877,0.6395,0.0675,0.3635
143.843,0.1312,0.6024,0.0027,0.3122
143.894,0.1727,0.5843,0.0000,0.3004
143.944,0.1937,0.5498,0.0000,0.2256
143.994,0.1907,0.5333,0.0000,0.2818
144.044,0.1826,0.5173,0.0000,0.2711
144.094,0.1641,0.4872,0.0161,0.3300
144.144,0.1363,0.4726,0.0000,0.2909
144.194,0.1201,0.4584,0.0000,0.2337
144.244,0.1337,0.4313,0.0000,0.1744
144.294,0.1707,0.4184,0.0000,0.1420
144.348,0.1735,0.4058,0.0000,0.1947
144.395,0.1695,0.3818,0.0000,0.2211
144.446,0.2017,0.3704,0.0000,0.2056
144.496,0.1716,0.3485,0.0000,0.1664
144.547,0.1522,0.3380,0.0000,0.1654
144.597,0.1382,0.3279,0.0000,0.2619
144.647,0.1744,0.3085,0.0000,0.1591
144.698,0.1795,0.2993,0.0000,0.1386
144.750,0.1473,0.2816,0.0000,0.1344
144.800,0.2047,0.2731,0.0000,0.1472
144.850,0.2855,0.2649,0.0000,0.1523
144.901,0.2724,0.2493,0.0000,0.1485
144.951,0.2612,0.2418,0.0000,0.1879
145.007,0.2489,0.2346,0.0000,0.1859
145.052,0.2252,0.2208,0.0035,0.3138
145.102,0.2013,0.2142,0.0000,0.2680
145.152,0.1919,0.2015,0.0000,0.2043
145.202,0.2182,0.1955,0.0000,0.2017
145.251,0.2067,0.1896,0.0000,0.1920
145.302,0.1784,0.1784,0.0000,0.2072
145.352,0.1746,0.1730,0.0000,0.1703
145.405,0.1855,0.1679,0.0000,0.1999
145.453,0.1502,0.1579,0.0000,0.1896
145.503,0.1399,0.1532,0.0000,0.2017
145.553,0.1667,0.1441,0.0000,0.2336
145.603,0.1796,0.1398,0.0000,0.1754
145.654,0.1604,0.1356,0.0000,0.1548
145.704,0.1362,0.1276,0.0000,0.1333
145.753,0.2171,0.1238,0.0000,0.1458
145.805,0.3010,0.1165,0.0000,0.1006
145.854,0.2831,0.1130,0.0000,0.1557
145.905,0.2680,0.1096,0.0000,0.1781
145.956,0.2669,0.1031,0.0000,0.2329
146.006,0.2333,0.1000,0.0000,0.2891
146.056,0.2098,0.0970,0.0000,0.2364
146.106,0.2075,0.0913,0.0000,0.1548
146.156,0.2263,0.0885,0.0000,0.1405
